pfaf_id,bau30_ws_x_r,bau30_ws_x_s,bau30_ws_x_c,bau30_ws_x_l,bau50_ws_x_r,bau50_ws_x_s,bau50_ws_x_c,bau50_ws_x_l,bau80_ws_x_r,bau80_ws_x_s,bau80_ws_x_c,bau80_ws_x_l,opt30_ws_x_r,opt30_ws_x_s,opt30_ws_x_c,opt30_ws_x_l,opt50_ws_x_r,opt50_ws_x_s,opt50_ws_x_c,opt50_ws_x_l,opt80_ws_x_r,opt80_ws_x_s,opt80_ws_x_c,opt80_ws_x_l,pes30_ws_x_r,pes30_ws_x_s,pes30_ws_x_c,pes30_ws_x_l,pes50_ws_x_r,pes50_ws_x_s,pes50_ws_x_c,pes50_ws_x_l,pes80_ws_x_r,pes80_ws_x_s,pes80_ws_x_c,pes80_ws_x_l,pfaf_prefix
771112,0.022269181,0.0,0.0,Low (<10%),0.027728831,0.0,0.0,Low (<10%),0.043592037,0.0,0.0,Low (<10%),0.024966022,0.0,0.0,Low (<10%),0.023222547,0.0,0.0,Low (<10%),0.022979771,0.0,0.0,Low (<10%),0.020995961,0.0,0.0,Low (<10%),0.026337254,0.0,0.0,Low (<10%),0.032092311,0.0,0.0,Low (<10%),7
771113,0.01500716,0.0,0.0,Low (<10%),0.017981079,0.0,0.0,Low (<10%),0.025762478,0.0,0.0,Low (<10%),0.014317788,0.0,0.0,Low (<10%),0.014590028,0.0,0.0,Low (<10%),0.014412808,0.0,0.0,Low (<10%),0.013884554,0.0,0.0,Low (<10%),0.017270929,0.0,0.0,Low (<10%),0.020229675,0.0,0.0,Low (<10%),7
771114,0.015763068,0.0,0.0,Low (<10%),0.018011077,0.0,0.0,Low (<10%),0.023206247,0.0,0.0,Low (<10%),0.014866895,0.0,0.0,Low (<10%),0.01598856,0.0,0.0,Low (<10%),0.016839936,0.0,0.0,Low (<10%),0.015244329,0.0,0.0,Low (<10%),0.018180717,0.0,0.0,Low (<10%),0.019643185,0.0,0.0,Low (<10%),7
771115,0.126973677,1.344529443,1.0,Low-medium (10-20%),0.145500847,1.541027549,1.0,Low-medium (10-20%),0.220259995,2.139207487,2.0,Medium-high (20-40%),0.128686775,1.363863801,1.0,Low-medium (10-20%),0.125688971,1.329858064,1.0,Low-medium (10-20%),0.147321025,1.558963343,1.0,Low-medium (10-20%),0.136814457,1.452220686,1.0,Low-medium (10-20%),0.145924808,1.54522517,1.0,Low-medium (10-20%),0.194036285,1.956326466,1.0,Low-medium (10-20%),7
771116,0.06722314,0.427029845,0.0,Low (<10%),0.079019959,0.660289002,0.0,Low (<10%),0.122756408,1.295798336,1.0,Low-medium (10-20%),0.066092542,0.402559399,0.0,Low (<10%),0.068753584,0.459506818,0.0,Low (<10%),0.072203909,0.53014884,0.0,Low (<10%),0.078508411,0.650919136,0.0,Low (<10%),0.075799931,0.600268445,0.0,Low (<10%),0.118909316,1.249861748,1.0,Low-medium (10-20%),7
771117,0.099816231,0.997346332,0.0,Low (<10%),0.115044903,1.202197062,1.0,Low-medium (10-20%),0.205162682,2.036768336,2.0,Medium-high (20-40%),0.094788658,0.922786346,0.0,Low (<10%),0.084596517,0.758670178,0.0,Low (<10%),0.098755604,0.981934517,0.0,Low (<10%),0.11153977,1.157558205,1.0,Low-medium (10-20%),0.110401604,1.142761128,1.0,Low-medium (10-20%),0.191095463,1.93429353,1.0,Low-medium (10-20%),7
771118,0.079825628,0.674923908,0.0,Low (<10%),0.104134055,1.058441952,1.0,Low-medium (10-20%),0.185109245,1.888376948,1.0,Low-medium (10-20%),0.077594746,0.634030877,0.0,Low (<10%),0.06693351,0.420800572,0.0,Low (<10%),0.085310218,0.770790461,0.0,Low (<10%),0.099774521,0.996743348,0.0,Low (<10%),0.091302705,0.868729514,0.0,Low (<10%),0.187772073,1.908982509,1.0,Low-medium (10-20%),7
771119,0.073599246,0.557762889,0.0,Low (<10%),0.082334637,0.719571389,0.0,Low (<10%),0.149038473,1.575684797,1.0,Low-medium (10-20%),0.059150734,0.242467969,0.0,Low (<10%),0.04673587,0.0,0.0,Low (<10%),0.064158872,0.359720687,0.0,Low (<10%),0.074049868,0.566569078,0.0,Low (<10%),0.068996549,0.46459611,0.0,Low (<10%),0.140376085,1.489297174,1.0,Low-medium (10-20%),7
771120,0.076453749,0.612659159,0.0,Low (<10%),0.130353421,1.382428448,1.0,Low-medium (10-20%),0.27556994,2.462418523,2.0,Medium-high (20-40%),0.06872058,0.458814119,0.0,Low (<10%),0.068266202,0.449243399,0.0,Low (<10%),0.092699346,0.890631067,0.0,Low (<10%),0.087896295,0.813874256,0.0,Low (<10%),0.094316949,0.915588948,0.0,Low (<10%),0.200999224,2.007189934,2.0,Medium-high (20-40%),7
771130,0.075884399,0.601875221,0.0,Low (<10%),0.114023233,1.189327817,1.0,Low-medium (10-20%),0.238022639,2.251098797,2.0,Medium-high (20-40%),0.069233209,0.469536119,0.0,Low (<10%),0.061345663,0.295033268,0.0,Low (<10%),0.08136105,0.702410196,0.0,Low (<10%),0.080581006,0.688511715,0.0,Low (<10%),0.080667728,0.690063534,0.0,Low (<10%),0.142578699,1.511758462,1.0,Low-medium (10-20%),7
771140,0.213135939,2.091773883,2.0,Medium-high (20-40%),0.309359036,2.629282176,2.0,Medium-high (20-40%),0.496247874,3.311060923,3.0,High (40-80%),0.159549938,1.674008048,1.0,Low-medium (10-20%),0.151364893,1.598030632,1.0,Low-medium (10-20%),0.162200286,1.697776367,1.0,Low-medium (10-20%),0.166623142,1.736588787,1.0,Low-medium (10-20%),0.169604835,1.762177299,1.0,Low-medium (10-20%),0.285802053,2.515016282,2.0,Medium-high (20-40%),7
771151,0.686412946,3.779076762,3.0,High (40-80%),0.752948475,3.912551144,3.0,High (40-80%),1.228415864,4.618727144,4.0,Extremely high (>80%),0.703513964,3.814579059,3.0,High (40-80%),0.556996677,3.477668722,3.0,High (40-80%),0.596414786,3.576316025,3.0,High (40-80%),0.623950508,3.641431598,3.0,High (40-80%),0.69600741,3.799102665,3.0,High (40-80%),0.96635578,4.27255444,4.0,Extremely high (>80%),7
771152,0.383606739,2.939628064,2.0,Medium-high (20-40%),0.416321918,3.057699513,3.0,High (40-80%),0.687784924,3.781957493,3.0,High (40-80%),0.362389669,2.857541829,2.0,Medium-high (20-40%),0.337435225,2.754610583,2.0,Medium-high (20-40%),0.371692373,2.894109085,2.0,Medium-high (20-40%),0.381261602,2.930781239,2.0,Medium-high (20-40%),0.378760488,2.921285837,2.0,Medium-high (20-40%),0.602854668,3.591810249,3.0,High (40-80%),7
771153,0.098212552,0.973979329,0.0,Low (<10%),0.12764875,1.35217941,1.0,Low-medium (10-20%),0.368951815,2.883432413,2.0,Medium-high (20-40%),0.093905748,0.909285376,0.0,Low (<10%),0.102845406,1.040477351,1.0,Low-medium (10-20%),0.115628506,1.209497111,1.0,Low-medium (10-20%),0.101087733,1.015607933,1.0,Low-medium (10-20%),0.104783014,1.06740486,1.0,Low-medium (10-20%),0.362874252,2.859469693,2.0,Medium-high (20-40%),7
771154,0.136079316,1.444447797,1.0,Low-medium (10-20%),0.226714474,2.1808765,2.0,Medium-high (20-40%),0.406559518,3.023466569,3.0,High (40-80%),0.15001665,1.58512263,1.0,Low-medium (10-20%),0.176043078,1.815928498,1.0,Low-medium (10-20%),0.169243714,1.759102251,1.0,Low-medium (10-20%),0.159609446,1.67454604,1.0,Low-medium (10-20%),0.161326108,1.689979933,1.0,Low-medium (10-20%),0.301497436,2.592145731,2.0,Medium-high (20-40%),7
771155,1.217072729,4.605343477,4.0,Extremely high (>80%),1.203772295,4.589490613,4.0,Extremely high (>80%),1.139627227,4.510490089,4.0,Extremely high (>80%),1.247126088,4.640535428,4.0,Extremely high (>80%),1.248011412,4.641559221,4.0,Extremely high (>80%),1.222417151,4.611664785,4.0,Extremely high (>80%),1.243467215,4.636296566,4.0,Extremely high (>80%),1.235421084,4.626930952,4.0,Extremely high (>80%),1.211888882,4.599185519,4.0,Extremely high (>80%),7
771156,0.192545919,1.945202545,1.0,Low-medium (10-20%),0.257628591,2.36529271,2.0,Medium-high (20-40%),0.456995778,3.192180837,3.0,High (40-80%),0.168620568,1.753780522,1.0,Low-medium (10-20%),0.205444274,2.038747122,2.0,Medium-high (20-40%),0.209351936,2.065930263,2.0,Medium-high (20-40%),0.19601736,1.970981431,1.0,Low-medium (10-20%),0.201483281,2.010660129,2.0,Medium-high (20-40%),0.270099762,2.433492366,2.0,Medium-high (20-40%),7
771157,0.308394006,2.624774724,2.0,Medium-high (20-40%),0.337933466,2.756739228,2.0,Medium-high (20-40%),0.45035346,3.171057746,3.0,High (40-80%),0.294427674,2.55791328,2.0,Medium-high (20-40%),0.368470595,2.881549493,2.0,Medium-high (20-40%),0.346683351,2.793618553,2.0,Medium-high (20-40%),0.306855504,2.61755946,2.0,Medium-high (20-40%),0.343860136,2.781821874,2.0,Medium-high (20-40%),0.399905929,2.999660669,2.0,Medium-high (20-40%),7
771158,0.071700633,0.520057752,0.0,Low (<10%),0.088663981,0.826420044,0.0,Low (<10%),0.147777386,1.563425511,1.0,Low-medium (10-20%),0.073799816,0.561689122,0.0,Low (<10%),0.12050501,1.269093124,1.0,Low-medium (10-20%),0.106111299,1.08557828,1.0,Low-medium (10-20%),0.080040836,0.678808143,0.0,Low (<10%),0.088050314,0.816400056,0.0,Low (<10%),0.107338418,1.102166529,1.0,Low-medium (10-20%),7
771159,0.111260616,1.153942996,1.0,Low-medium (10-20%),0.119336226,1.25503206,1.0,Low-medium (10-20%),0.158899619,1.668115663,1.0,Low-medium (10-20%),0.096689485,0.951430915,0.0,Low (<10%),0.107614236,1.105868936,1.0,Low-medium (10-20%),0.11200992,1.163626515,1.0,Low-medium (10-20%),0.10741752,1.103229323,1.0,Low-medium (10-20%),0.10970742,1.133661105,1.0,Low-medium (10-20%),0.14427919,1.528863225,1.0,Low-medium (10-20%),7
771160,0.073588895,0.557559978,0.0,Low (<10%),0.072695405,0.539936076,0.0,Low (<10%),0.101407975,1.020171114,1.0,Low-medium (10-20%),0.066890905,0.419881959,0.0,Low (<10%),0.068126885,0.446296155,0.0,Low (<10%),0.075144566,0.587740679,0.0,Low (<10%),0.06547164,0.388942013,0.0,Low (<10%),0.07425914,0.570640507,0.0,Low (<10%),0.097351332,0.961272623,0.0,Low (<10%),7
771170,0.055236962,0.143705891,0.0,Low (<10%),0.06797594,0.443096093,0.0,Low (<10%),0.097520093,0.963771401,0.0,Low (<10%),0.05532485,0.145999547,0.0,Low (<10%),0.054667389,0.128752382,0.0,Low (<10%),0.059192721,0.243491686,0.0,Low (<10%),0.052683319,0.075418136,0.0,Low (<10%),0.056801392,0.183998182,0.0,Low (<10%),0.078126324,0.643880641,0.0,Low (<10%),7
771180,0.079607357,0.670973668,0.0,Low (<10%),0.088754807,0.82789717,0.0,Low (<10%),0.117171979,1.228627605,1.0,Low-medium (10-20%),0.070347234,0.492565606,0.0,Low (<10%),0.069354607,0.472063617,0.0,Low (<10%),0.083148767,0.733766781,0.0,Low (<10%),0.071738156,0.520812568,0.0,Low (<10%),0.082265891,0.718366298,0.0,Low (<10%),0.08885348,0.829500179,0.0,Low (<10%),7
771191,0.042751288,0.0,0.0,Low (<10%),0.052898071,0.081287012,0.0,Low (<10%),0.075789651,0.600072763,0.0,Low (<10%),0.038308131,0.0,0.0,Low (<10%),0.039994087,0.0,0.0,Low (<10%),0.046159477,0.0,0.0,Low (<10%),0.039323082,0.0,0.0,Low (<10%),0.043982676,0.0,0.0,Low (<10%),0.050905041,0.025880422,0.0,Low (<10%),7
771192,0.060536666,0.275881131,0.0,Low (<10%),0.071823488,0.522527625,0.0,Low (<10%),0.096828676,0.953506273,0.0,Low (<10%),0.057415597,0.199514611,0.0,Low (<10%),0.057748162,0.207846934,0.0,Low (<10%),0.065460936,0.388706135,0.0,Low (<10%),0.061455946,0.297624509,0.0,Low (<10%),0.063673747,0.348770581,0.0,Low (<10%),0.080918591,0.694543106,0.0,Low (<10%),7
771193,0.312456984,2.643657589,2.0,Medium-high (20-40%),0.324363402,2.697611048,2.0,Medium-high (20-40%),0.4254418,3.088961785,3.0,High (40-80%),0.278083328,2.475517252,2.0,Medium-high (20-40%),0.283871763,2.50523935,2.0,Medium-high (20-40%),0.330306393,2.723804892,2.0,Medium-high (20-40%),0.293389373,2.552816614,2.0,Medium-high (20-40%),0.31438507,2.652532708,2.0,Medium-high (20-40%),0.398197265,2.993483311,2.0,Medium-high (20-40%),7
771194,0.042385783,0.0,0.0,Low (<10%),0.075286407,0.590461313,0.0,Low (<10%),0.111577168,1.158041843,1.0,Low-medium (10-20%),0.033582604,0.0,0.0,Low (<10%),0.03458475,0.0,0.0,Low (<10%),0.03991236,0.0,0.0,Low (<10%),0.035825593,0.0,0.0,Low (<10%),0.037754226,0.0,0.0,Low (<10%),0.043539178,0.0,0.0,Low (<10%),7
771195,0.090086055,0.849375712,0.0,Low (<10%),0.095071861,0.927090306,0.0,Low (<10%),0.127463405,1.350083109,1.0,Low-medium (10-20%),0.087361351,0.805067069,0.0,Low (<10%),0.087521699,0.807712655,0.0,Low (<10%),0.098193258,0.973695879,0.0,Low (<10%),0.093066904,0.896340123,0.0,Low (<10%),0.098864798,0.983528827,0.0,Low (<10%),0.117929548,1.237925244,1.0,Low-medium (10-20%),7
771196,0.032246414,0.0,0.0,Low (<10%),0.037493686,0.0,0.0,Low (<10%),0.056369681,0.172991297,0.0,Low (<10%),0.029483001,0.0,0.0,Low (<10%),0.02864271,0.0,0.0,Low (<10%),0.033800522,0.0,0.0,Low (<10%),0.033712008,0.0,0.0,Low (<10%),0.03669477,0.0,0.0,Low (<10%),0.039487043,0.0,0.0,Low (<10%),7
771197,0.089036112,0.832462497,0.0,Low (<10%),0.092547508,0.888266045,0.0,Low (<10%),0.119196936,1.253347155,1.0,Low-medium (10-20%),0.083784464,0.74475465,0.0,Low (<10%),0.079486747,0.668786247,0.0,Low (<10%),0.09620945,0.944250508,0.0,Low (<10%),0.087326814,0.80449661,0.0,Low (<10%),0.094656388,0.920771782,0.0,Low (<10%),0.113088543,1.177452777,1.0,Low-medium (10-20%),7
771198,0.025657317,0.0,0.0,Low (<10%),0.033768293,0.0,0.0,Low (<10%),0.048570071,0.0,0.0,Low (<10%),0.023417961,0.0,0.0,Low (<10%),0.023605689,0.0,0.0,Low (<10%),0.025997821,0.0,0.0,Low (<10%),0.023993667,0.0,0.0,Low (<10%),0.028767259,0.0,0.0,Low (<10%),0.03046277,0.0,0.0,Low (<10%),7
771199,0.029506638,0.0,0.0,Low (<10%),0.068686352,0.458095365,0.0,Low (<10%),0.109847954,1.135508003,1.0,Low-medium (10-20%),0.021584316,0.0,0.0,Low (<10%),0.028596309,0.0,0.0,Low (<10%),0.049629894,0.0,0.0,Low (<10%),0.022112271,0.0,0.0,Low (<10%),0.040455669,0.0,0.0,Low (<10%),0.057096941,0.191485351,0.0,Low (<10%),7
771210,0.006022958,0.0,0.0,Low (<10%),0.019002568,0.0,0.0,Low (<10%),0.034135715,0.0,0.0,Low (<10%),0.0036132,0.0,0.0,Low (<10%),0.006913851,0.0,0.0,Low (<10%),0.011379965,0.0,0.0,Low (<10%),0.0051222,0.0,0.0,Low (<10%),0.008342227,0.0,0.0,Low (<10%),0.011289326,0.0,0.0,Low (<10%),7
771220,1.961437985,5.0,4.0,Extremely high (>80%),2.25096213,5.0,4.0,Extremely high (>80%),2.681391718,5.0,4.0,Extremely high (>80%),1.951559362,5.0,4.0,Extremely high (>80%),1.939826001,5.0,4.0,Extremely high (>80%),2.070101897,5.0,4.0,Extremely high (>80%),2.174826655,5.0,4.0,Extremely high (>80%),2.20595517,5.0,4.0,Extremely high (>80%),2.414647392,5.0,4.0,Extremely high (>80%),7
771230,0.071207198,0.51009498,0.0,Low (<10%),0.14787736,1.564401194,1.0,Low-medium (10-20%),0.235458576,2.235473268,2.0,Medium-high (20-40%),0.048689823,0.0,0.0,Low (<10%),0.065544735,0.390551807,0.0,Low (<10%),0.101202785,1.017248996,1.0,Low-medium (10-20%),0.075613093,0.59670798,0.0,Low (<10%),0.146594496,1.551830937,1.0,Low-medium (10-20%),0.189183182,1.919783842,1.0,Low-medium (10-20%),7
771250,0.166685492,1.73712854,1.0,Low-medium (10-20%),0.382706707,2.936239184,2.0,Medium-high (20-40%),0.637010346,3.671316804,3.0,High (40-80%),0.099010253,0.985649841,0.0,Low (<10%),0.10336366,1.047729066,1.0,Low-medium (10-20%),0.14815749,1.567131567,1.0,Low-medium (10-20%),0.129483759,1.372771159,1.0,Low-medium (10-20%),0.235242554,2.234149059,2.0,Medium-high (20-40%),0.343954463,2.782217577,2.0,Medium-high (20-40%),7
771240,0.276553056,2.467556283,2.0,Medium-high (20-40%),0.337269615,2.753902351,2.0,Medium-high (20-40%),0.463547752,3.212717965,3.0,High (40-80%),0.258219885,2.368600103,2.0,Medium-high (20-40%),0.252079073,2.333876356,2.0,Medium-high (20-40%),0.309501548,2.629946623,2.0,Medium-high (20-40%),0.299844868,2.584216281,2.0,Medium-high (20-40%),0.324083684,2.696366389,2.0,Medium-high (20-40%),0.386039851,2.948749786,2.0,Medium-high (20-40%),7
771270,0.1800496,1.848394398,1.0,Low-medium (10-20%),0.200314045,2.002263579,2.0,Medium-high (20-40%),0.358562781,2.842225742,2.0,Medium-high (20-40%),0.19001574,1.926118933,1.0,Low-medium (10-20%),0.166065745,1.731754516,1.0,Low-medium (10-20%),0.21722393,2.119183045,2.0,Medium-high (20-40%),0.176560642,1.820163779,1.0,Low-medium (10-20%),0.225075057,2.170406183,2.0,Medium-high (20-40%),0.262888456,2.394450792,2.0,Medium-high (20-40%),7
771260,1.2972921,4.697431451,4.0,Extremely high (>80%),1.660653633,5.0,4.0,Extremely high (>80%),2.677036519,5.0,4.0,Extremely high (>80%),1.262620568,4.658349252,4.0,Extremely high (>80%),1.28905227,4.68823886,4.0,Extremely high (>80%),1.588022529,4.989159475,4.0,Extremely high (>80%),1.289278845,4.688492418,4.0,Extremely high (>80%),1.506184763,4.91282685,4.0,Extremely high (>80%),1.90570359,5.0,4.0,Extremely high (>80%),7
771280,0.183365979,1.874725989,1.0,Low-medium (10-20%),0.193056355,1.949022042,1.0,Low-medium (10-20%),0.321279559,2.683829194,2.0,Medium-high (20-40%),0.175492113,1.811406193,1.0,Low-medium (10-20%),0.159624353,1.674680774,1.0,Low-medium (10-20%),0.202095408,2.015036542,2.0,Medium-high (20-40%),0.173900407,1.798261311,1.0,Low-medium (10-20%),0.196849422,1.977092474,1.0,Low-medium (10-20%),0.217136972,2.118605398,2.0,Medium-high (20-40%),7
771290,0.602397567,3.590715944,3.0,High (40-80%),0.711299838,3.830457835,3.0,High (40-80%),1.446173056,4.854168297,4.0,Extremely high (>80%),0.571208127,3.514016505,3.0,High (40-80%),0.551218736,3.462624926,3.0,High (40-80%),0.68980781,3.786194463,3.0,High (40-80%),0.571363367,3.51440854,3.0,High (40-80%),0.766912851,3.939062645,3.0,High (40-80%),0.825361855,4.045026765,4.0,Extremely high (>80%),7
771301,0.42290084,3.080319426,3.0,High (40-80%),0.571182464,3.513951687,3.0,High (40-80%),0.815359919,4.027437039,4.0,Extremely high (>80%),0.309017184,2.627687068,2.0,Medium-high (20-40%),0.32721759,2.710250303,2.0,Medium-high (20-40%),0.45836218,3.196488011,3.0,High (40-80%),0.40694318,3.024827372,3.0,High (40-80%),0.727024431,3.862003846,3.0,High (40-80%),0.927664106,4.21360252,4.0,Extremely high (>80%),7
771302,1.395853385,4.80307551,4.0,Extremely high (>80%),1.622588339,5.0,4.0,Extremely high (>80%),2.044417253,5.0,4.0,Extremely high (>80%),1.433604248,4.841574912,4.0,Extremely high (>80%),1.292266892,4.691832156,4.0,Extremely high (>80%),1.504279592,4.911000832,4.0,Extremely high (>80%),1.53089258,4.93630115,4.0,Extremely high (>80%),1.634540646,5.0,4.0,Extremely high (>80%),1.850452996,5.0,4.0,Extremely high (>80%),7
771303,3.007922969,5.0,4.0,Extremely high (>80%),3.02449908,5.0,4.0,Extremely high (>80%),3.83891053,5.0,4.0,Extremely high (>80%),3.121415523,5.0,4.0,Extremely high (>80%),2.900944918,5.0,4.0,Extremely high (>80%),3.053133234,5.0,4.0,Extremely high (>80%),3.217216706,5.0,4.0,Extremely high (>80%),3.212402616,5.0,4.0,Extremely high (>80%),3.411185286,5.0,4.0,Extremely high (>80%),7
771304,1.463460301,4.871311706,4.0,Extremely high (>80%),1.705519527,5.0,4.0,Extremely high (>80%),2.117591509,5.0,4.0,Extremely high (>80%),1.590877469,4.991750817,4.0,Extremely high (>80%),1.466277066,4.874085834,4.0,Extremely high (>80%),1.823474169,5.0,4.0,Extremely high (>80%),1.568968613,4.971744587,4.0,Extremely high (>80%),1.780418992,5.0,4.0,Extremely high (>80%),2.408748918,5.0,4.0,Extremely high (>80%),7
771305,1.086354038,4.441422442,4.0,Extremely high (>80%),1.315795556,4.71786344,4.0,Extremely high (>80%),1.707562992,5.0,4.0,Extremely high (>80%),1.204501955,4.590364831,4.0,Extremely high (>80%),1.026315075,4.359401796,4.0,Extremely high (>80%),1.357816253,4.763216355,4.0,Extremely high (>80%),1.20456977,4.590446053,4.0,Extremely high (>80%),1.342312026,4.746648166,4.0,Extremely high (>80%),1.6820963,5.0,4.0,Extremely high (>80%),7
771306,0.052435821,0.068624624,0.0,Low (<10%),0.060837054,0.283022186,0.0,Low (<10%),0.079282969,0.665082897,0.0,Low (<10%),0.0563592,0.172723042,0.0,Low (<10%),0.050844328,0.024158749,0.0,Low (<10%),0.059079157,0.240721135,0.0,Low (<10%),0.055352763,0.146727249,0.0,Low (<10%),0.065579746,0.391322221,0.0,Low (<10%),0.071872091,0.523503571,0.0,Low (<10%),7
771307,0.498676153,3.318103213,3.0,High (40-80%),0.536254593,3.422918099,3.0,High (40-80%),0.626344226,3.646955752,3.0,High (40-80%),0.527644859,3.399567224,3.0,High (40-80%),0.495492983,3.308864627,3.0,High (40-80%),0.559041656,3.482955787,3.0,High (40-80%),0.453701411,3.181743148,3.0,High (40-80%),0.532625682,3.413121992,3.0,High (40-80%),0.63504759,3.66686471,3.0,High (40-80%),7
771308,0.991780652,4.310021082,4.0,Extremely high (>80%),1.102413656,4.462593759,4.0,Extremely high (>80%),1.367118584,4.773066482,4.0,Extremely high (>80%),1.088963303,4.444883433,4.0,Extremely high (>80%),0.990380913,4.307983511,4.0,Extremely high (>80%),1.144253178,4.516334393,4.0,Extremely high (>80%),0.980110512,4.292944429,4.0,Extremely high (>80%),1.132923542,4.501978596,4.0,Extremely high (>80%),1.401524874,4.808925444,4.0,Extremely high (>80%),7
771309,1.837676979,5.0,4.0,Extremely high (>80%),2.605253917,5.0,4.0,Extremely high (>80%),3.141099635,5.0,4.0,Extremely high (>80%),1.667658335,5.0,4.0,Extremely high (>80%),1.884246327,5.0,4.0,Extremely high (>80%),2.234635142,5.0,4.0,Extremely high (>80%),1.69059857,5.0,4.0,Extremely high (>80%),2.214919059,5.0,4.0,Extremely high (>80%),2.677427349,5.0,4.0,Extremely high (>80%),7
771410,0.075756793,0.599447171,0.0,Low (<10%),0.15971797,1.675526644,1.0,Low-medium (10-20%),0.165043322,1.722844762,1.0,Low-medium (10-20%),0.065261841,0.384311593,0.0,Low (<10%),0.095919512,0.939896218,0.0,Low (<10%),0.10668032,1.093294058,1.0,Low-medium (10-20%),0.063795959,0.351536952,0.0,Low (<10%),0.102895872,1.041185102,1.0,Low-medium (10-20%),0.12685155,1.343141143,1.0,Low-medium (10-20%),7
771430,0.057149312,0.192808044,0.0,Low (<10%),0.165156313,1.723832117,1.0,Low-medium (10-20%),0.191812315,1.939695348,1.0,Low-medium (10-20%),0.057623856,0.204738106,0.0,Low (<10%),0.12687693,1.343429763,1.0,Low-medium (10-20%),0.143640706,1.522464644,1.0,Low-medium (10-20%),0.045728333,0.0,0.0,Low (<10%),0.08499782,0.765497748,0.0,Low (<10%),0.111082929,1.151637123,1.0,Low-medium (10-20%),7
771420,0.064683605,0.371471985,0.0,Low (<10%),0.123477777,1.30425142,1.0,Low-medium (10-20%),0.18261518,1.868806696,1.0,Low-medium (10-20%),0.081504556,0.704952615,0.0,Low (<10%),0.10121797,1.017465452,1.0,Low-medium (10-20%),0.111433756,1.156186326,1.0,Low-medium (10-20%),0.048615311,0.0,0.0,Low (<10%),0.042526483,0.0,0.0,Low (<10%),0.058966231,0.237960885,0.0,Low (<10%),7
771440,0.127716126,1.352940693,1.0,Low-medium (10-20%),0.160976575,1.686850764,1.0,Low-medium (10-20%),0.20079311,2.005709769,2.0,Medium-high (20-40%),0.135422844,1.437471118,1.0,Low-medium (10-20%),0.12699456,1.344766696,1.0,Low-medium (10-20%),0.172146226,1.783634552,1.0,Low-medium (10-20%),0.129167019,1.369237741,1.0,Low-medium (10-20%),0.162301085,1.69867264,1.0,Low-medium (10-20%),0.204237595,2.030248454,2.0,Medium-high (20-40%),7
771450,0.576014523,3.526105188,3.0,High (40-80%),0.754283415,3.915106704,3.0,High (40-80%),1.040899325,4.379758635,4.0,Extremely high (>80%),0.573243553,3.519148224,3.0,High (40-80%),0.600341931,3.585784438,3.0,High (40-80%),0.835460892,4.062572298,4.0,Extremely high (>80%),0.5546401,3.471551927,3.0,High (40-80%),0.703345833,3.814234233,3.0,High (40-80%),0.806514488,4.011700449,4.0,Extremely high (>80%),7
771460,1.798984143,5.0,4.0,Extremely high (>80%),2.090738972,5.0,4.0,Extremely high (>80%),2.774931236,5.0,4.0,Extremely high (>80%),1.862407579,5.0,4.0,Extremely high (>80%),1.553710947,4.957646224,4.0,Extremely high (>80%),2.016762042,5.0,4.0,Extremely high (>80%),1.872857508,5.0,4.0,Extremely high (>80%),2.106238946,5.0,4.0,Extremely high (>80%),2.339355438,5.0,4.0,Extremely high (>80%),7
771470,2.247538747,5.0,4.0,Extremely high (>80%),2.576287547,5.0,4.0,Extremely high (>80%),4.016867603,5.0,4.0,Extremely high (>80%),2.228179713,5.0,4.0,Extremely high (>80%),2.105890104,5.0,4.0,Extremely high (>80%),2.730421908,5.0,4.0,Extremely high (>80%),2.437053764,5.0,4.0,Extremely high (>80%),2.68926694,5.0,4.0,Extremely high (>80%),3.201837761,5.0,4.0,Extremely high (>80%),7
771480,1.375463934,4.781846406,4.0,Extremely high (>80%),1.639427937,5.0,4.0,Extremely high (>80%),2.585842911,5.0,4.0,Extremely high (>80%),1.261070594,4.656577134,4.0,Extremely high (>80%),1.23990133,4.632153412,4.0,Extremely high (>80%),1.560454903,4.963894759,4.0,Extremely high (>80%),1.583405282,4.984958664,4.0,Extremely high (>80%),1.555314514,4.959134445,4.0,Extremely high (>80%),1.853880851,5.0,4.0,Extremely high (>80%),7
771490,0.790035273,3.981917068,3.0,High (40-80%),0.964438923,4.269689877,4.0,Extremely high (>80%),1.755179122,5.0,4.0,Extremely high (>80%),0.789268829,3.980516774,3.0,High (40-80%),0.800722624,4.00130257,4.0,Extremely high (>80%),0.943392239,4.237857732,4.0,Extremely high (>80%),0.884939458,4.145578758,4.0,Extremely high (>80%),0.94358614,4.238154227,4.0,Extremely high (>80%),1.125231793,4.492150316,4.0,Extremely high (>80%),7
771510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
771520,1.566211233,4.969206895,4.0,Extremely high (>80%),1.797930938,5.0,4.0,Extremely high (>80%),2.343992679,5.0,4.0,Extremely high (>80%),1.500364757,4.907241375,4.0,Extremely high (>80%),1.700989766,5.0,4.0,Extremely high (>80%),1.704552464,5.0,4.0,Extremely high (>80%),1.631433592,5.0,4.0,Extremely high (>80%),1.790948614,5.0,4.0,Extremely high (>80%),1.8016694,5.0,4.0,Extremely high (>80%),7
