pfaf_id,bws_annual_mean_raw,bws_annual_mean_score,bws_annual_max_raw,bws_annual_max_score,bws_summer_mean_raw,bws_summer_mean_score,n_arid_months,n_raw_masked_months,bwd_annual_mean_raw,bwd_annual_mean_score,iav_annual_mean_raw,iav_annual_mean_score,is_arid,bws_category,bws_annual_label,pfaf_prefix
451006,0.17286134125620004,1.2167956996037648,0.5372967531317412,3.425719119908256,0.0040924164816996,0.0,0,0,0.048733998957614044,0.5862405975780279,0.26837561102086416,1.0735024440834569,False,Low-Medium,Low-Medium (10-20%),4
451007,0.22914744348115926,1.331630902900863,0.9318204668826454,4.220052018733359,0.009180019490447867,0.0,0,0,0.06348194623273735,0.6846999450237745,0.3326952746964211,1.3307810987856843,False,Low-Medium,Low-Medium (10-20%),4
451008,0.21129657638358926,1.2807790145707907,0.9153215395025216,4.194278630782856,0.014762576534179866,0.0,0,0,0.07117623740166458,0.7652253356297338,0.320824298546509,1.2832971941860363,False,Low-Medium,Low-Medium (10-20%),4
451009,0.027775431201482625,0.20015213013765507,0.0966351108741875,0.9506193703717324,0.0031365923320716333,0.0,0,0,0.013602047841745867,0.2632953483633097,0.17700346195342265,0.7080138478136906,False,Low,Low (<10%),4
452100,0.027775431201482625,0.20015213013765507,0.0966351108741875,0.9506193703717324,0.0031365923320716333,0.0,0,0,0.013602047841745867,0.2632953483633097,0.17700346195342265,0.7080138478136906,False,Low,Low (<10%),4
452201,0.027775431201482625,0.20015213013765507,0.0966351108741875,0.9506193703717324,0.0031365923320716333,0.0,0,0,0.013602047841745867,0.2632953483633097,0.17700346195342265,0.7080138478136906,False,Low,Low (<10%),4
452202,1.37426361304283,2.192366222686691,6.084107755959912,5.0,0.062065367148112206,0.5565031314211756,0,0,0.7226945684671567,2.117438028950973,0.41652691682270704,1.6661076672908282,False,Medium-High,Medium-High (20-40%),4
452203,0.058706609011367504,0.47674864577877835,0.3076266826244427,2.6211806438083443,0.0019202122066168668,0.0,0,0,0.018091089854115068,0.28140310016411424,0.3139975447531709,1.2559901790126837,False,Low,Low (<10%),4
452204,0.16581004004565691,1.0237321919401576,0.7817095336621049,3.966632632863387,0.020275403936515366,0.0244307986397666,0,0,0.06932386723822231,0.7571744444055257,0.26993792352572626,1.079751694102905,False,Low-Medium,Low-Medium (10-20%),4
452205,0.10594435959597213,0.7913566472658466,0.4755817633385625,3.2496933945506576,0.010863923103701066,0.0,0,0,0.028684557860728363,0.4122176709288918,0.27195340955994024,1.087813638239761,False,Low,Low (<10%),4
452206,0.03578619482760813,0.28147522804002895,0.145543965595872,1.5414550250643646,0.005685242166888233,0.0,0,0,0.011636538656603522,0.2327307731320715,0.32871059468399394,1.314842378735976,False,Low,Low (<10%),4
452207,0.013361741777884463,0.0,0.046957140817965,0.0,0.0035755288060931663,0.0,0,0,0.005262331852990183,0.1052466370598048,0.2974431017467938,1.1897724069871753,False,Low,Low (<10%),4
452208,0.0021885934175559997,0.0,0.0054062583686704,0.0,0.0013582640864744334,0.0,0,0,0.0020087847410687164,0.04017569482137524,0.3459080134280055,1.383632053712022,False,Low,Low (<10%),4
452209,0.009710208242522984,0.0,0.0404420377704429,0.0,0.0070154746466023,0.0,0,0,0.0033624845315822836,0.06724969063164658,0.28853396452559915,1.1541358581023968,False,Low,Low (<10%),4
452300,0.027775431201482625,0.20015213013765507,0.0966351108741875,0.9506193703717324,0.0031365923320716333,0.0,0,0,0.013602047841745867,0.2632953483633097,0.17700346195342265,0.7080138478136906,False,Low,Low (<10%),4
452400,0.0001794558924331142,0.0,0.0004966035543697,0.0,5.8591845899501976e-05,0.0,0,0,0.0001794558924331142,0.003589117848662709,0.29701900012549093,1.1880760005019637,False,Low,Low (<10%),4
452411,0.027775431201482625,0.20015213013765507,0.0966351108741875,0.9506193703717324,0.0031365923320716333,0.0,0,0,0.013602047841745867,0.2632953483633097,0.17700346195342265,0.7080138478136906,False,Low,Low (<10%),4
452412,1.9711908862643315,2.3364803810362953,9.760668657757009,5.0,0.12550723404733072,0.9436355662332083,0,0,0.9090549104353745,2.479485694062659,0.448263965833165,1.7930558633326603,False,Medium-High,Medium-High (20-40%),4
452413,0.02445325976493933,0.17899468215678557,0.1458100905200862,1.5440905621858567,0.002157742773591409,0.0,0,0,0.012151334063015112,0.20693677756023934,0.36594262771210423,1.4637705108484171,False,Low,Low (<10%),4
452414,0.5073471664394046,2.0657574367570057,1.424465678594045,4.8323489563394535,0.15089651024567394,1.01631050099798,0,0,0.21871512361005496,1.5834238916425898,0.4206260115307923,1.6825040461231693,False,Medium-High,Medium-High (20-40%),4
452415,0.014249851570505496,0.06386965662807378,0.0850531091078218,0.7664358795368854,0.0014950527820390208,0.0,0,0,0.005434269659989942,0.10868539319979932,0.3664306176426409,1.465722470570564,False,Low,Low (<10%),4
452416,0.0989054835410265,0.687552924680151,0.5845149655145717,3.547239962990051,0.014610858397834466,0.0,0,0,0.04592265873552545,0.47619029190579826,0.3563814731797745,1.4255258927190981,False,Low,Low (<10%),4
452417,0.004155444704906908,0.0,0.0238021126649233,0.0,0.0006044550340375,0.0,0,0,0.0018439327495745443,0.03687865499149135,0.3617617042408992,1.4470468169635968,False,Low,Low (<10%),4
452418,2.802869730848684,2.8414419008393543,11.929071154205696,5.0,0.39525796348533343,1.4953365956775422,0,0,2.049719343749166,2.872672845870735,0.5670792330545988,2.2683169322183954,False,Medium-High,Medium-High (20-40%),4
452419,0.01534043375780828,0.06349041515616526,0.0847852367341224,0.761884981873983,0.0027970318702068638,0.0,0,0,0.008056532323225429,0.16113064646450934,0.3545539060316218,1.4182156241264872,False,Low,Low (<10%),4
452420,0.0016858698404651335,0.0,0.0041137800799575,0.0,0.000320727812518,0.0,0,0,0.0016859902076549083,0.033719804153098824,0.28481129644283015,1.1392451857713206,False,Low,Low (<10%),4
452421,0.2856378436392897,1.4301965929993516,1.2071452309314088,4.593527351212417,0.0619745259043974,0.6096033799373715,0,0,0.14815491679263032,1.1445303337428807,0.2056764387205924,0.8227057548823696,False,Low-Medium,Low-Medium (10-20%),4
452422,0.12310855776052719,0.8617882328693091,0.5424690177190451,3.4395407426087425,0.020581060966014468,0.05020523485173717,0,0,0.06746134949831299,0.7095207398198609,0.21303146690553007,0.8521258676221204,False,Low,Low (<10%),4
452424,1.7933251680336089,2.5159580438354765,8.84517073039174,5.0,0.2923733144463673,1.3512755664854585,0,0,0.8962799810371957,2.5606229234037485,0.4350356421777928,1.7401425687111718,False,Medium-High,Medium-High (20-40%),4
452425,0.07518426526733454,0.6292112026821202,0.2844692604634549,2.508272764402013,0.0189085231937755,0.0,0,0,0.0366067598194856,0.5253860549589282,0.16400974540931104,0.6560389816372445,False,Low,Low (<10%),4
452426,0.015295555514384442,0.0372016244324486,0.0681327098356476,0.4464194931893832,0.008074541116691134,0.0,0,0,0.00977102690674529,0.19542053813490678,0.16798659079497627,0.6719463631799053,False,Low,Low (<10%),4
452427,0.0037105639189728996,0.0,0.0130744727026544,0.0,0.0024962600720063667,0.0,0,0,0.0028635165729583504,0.05727033145916826,0.16424070506179658,0.6569628202471867,False,Low,Low (<10%),4
452428,0.012852660828984048,0.025831940784152106,0.0619846670306866,0.3099832894098253,0.0007831039293616668,0.0,0,0,0.005046758221004299,0.10093516442008676,0.23616489585676426,0.9446595834270571,False,Low,Low (<10%),4
452429,0.008845955408516184,0.0,0.0408256921760917,0.0,0.0006190268273516333,0.0,0,0,0.003196586390268472,0.06393172780537029,0.2269051424970098,0.9076205699880394,False,Low,Low (<10%),4
452431,0.059675924890121634,0.5043770242139664,0.3058210364944941,2.6126876486949384,0.0089456169317594,0.0,0,0,0.027895847803604396,0.3814315625463444,0.34045788772406776,1.3618315508962713,False,Low,Low (<10%),4
452432,2.6573804041441043,2.571169246517327,13.17131134289883,5.0,0.3001047429413532,1.3714874242010258,0,0,1.3985452822203035,2.603569480479358,0.43433768375259046,1.7373507350103619,False,Medium-High,Medium-High (20-40%),4
452433,0.00480574678526529,0.0,0.0287530136391287,0.0,0.0004891149614709914,0.0,0,0,0.001955549965764506,0.039110999315290815,0.4561736326973917,1.824694530789567,False,Low,Low (<10%),4
452434,0.35012738595004933,1.3756300892558144,1.686337839988708,5.0,0.04247363858933916,0.44064573459122575,0,0,0.17545714808997068,1.1257624702813944,0.435289559978749,1.741158239914996,False,Low-Medium,Low-Medium (10-20%),4
452435,0.34239824117471823,1.3617270219483473,1.7546184896596593,5.0,0.041490333198155135,0.4279337806111719,0,0,0.16921966014700981,1.1016784238839525,0.41977225977406785,1.6790890390962714,False,Low-Medium,Low-Medium (10-20%),4
452436,0.23443092345300043,1.3898787368227552,0.840499759468029,4.071247406594897,0.0521435107218098,0.5095844723337475,0,0,0.13377150114574843,1.1142008199754418,0.1868080337095861,0.7472321348383444,False,Low-Medium,Low-Medium (10-20%),4
452437,0.07817354344587789,0.6176761340817493,0.3847091592697054,2.943768178154619,0.011279758838871732,0.0,0,0,0.042786821454463664,0.4500445974947606,0.4298082110159444,1.7192328440637776,False,Low,Low (<10%),4
452438,0.16777393522535164,1.1118748737229869,0.6776222359719359,3.760481217055135,0.05474487646252204,0.5591792272496586,0,0,0.07670475433983732,0.7495821319527062,0.3707709713490976,1.4830838853963904,False,Low-Medium,Low-Medium (10-20%),4
452439,0.09753432602309364,0.6744220705519429,0.4740194518489667,3.244946262731624,0.013110866037095005,0.0,0,0,0.03754823446885108,0.4168946241965812,0.5020991357329833,2.0083965429319335,False,Low,Low (<10%),4
452441,1.1034709918878525,1.8537446528658001,6.54796757030503,5.0,0.09632060804060717,0.8332046617789084,0,0,0.6272854785453674,1.7852738705534446,0.464242940537999,1.856971762151996,False,Low-Medium,Low-Medium (10-20%),4
452442,0.9414592526436434,1.8768295064852794,5.220032784319537,5.0,0.11175284535529496,0.9047359278262382,0,0,0.5346632183554122,1.8423234221529257,0.4200979346270679,1.6803917385082716,False,Low-Medium,Low-Medium (10-20%),4
452443,0.5048749133462286,1.998982468981269,1.8128304997740927,5.0,0.12135637320450539,0.94031722785653,0,0,0.30290907703649633,1.8352002882664136,0.31275410401420334,1.2510164160568136,False,Low-Medium,Low-Medium (10-20%),4
452444,0.0938795032101075,0.7593103886567997,0.307658589968772,2.621330273807708,0.018482030517477866,0.0171477721924248,0,0,0.055553167709340136,0.6943927712945132,0.3048586219292754,1.2194344877171015,False,Low,Low (<10%),4
452445,0.06268441311664834,0.5485542388909338,0.2465427225253855,2.3018376678400747,0.013357280681692599,0.0,0,0,0.030619804427412144,0.49809450381834514,0.2844919941546973,1.1379679766187891,False,Low,Low (<10%),4
452446,0.006768035584550581,0.0,0.0300227996653126,0.0,0.003032043157195567,0.0,0,0,0.003738918663716634,0.0747783732743335,0.23828824290748973,0.9531529716299589,False,Low,Low (<10%),4
452447,0.003402626993731542,0.0,0.0139954584720545,0.0,0.0015475275302683665,0.0,0,0,0.0016612418881841722,0.03322483776368416,0.28967680105979277,1.158707204239171,False,Low,Low (<10%),4
452448,0.00876760278052326,0.0,0.0416960496128066,0.0,0.005356092828350433,0.0,0,0,0.006460770815497216,0.12921541630994532,0.2608514595441725,1.04340583817669,False,Low,Low (<10%),4
452449,0.0025508458117290502,0.0,0.0094531139349952,0.0,0.0016824381659208331,0.0,0,0,0.0017923234804559662,0.03584646960912039,0.23405084731680317,0.9362033892672129,False,Low,Low (<10%),4
452451,0.5249230236491499,1.2734717267929503,3.953468149707813,5.0,0.030748430396858293,0.289792263763711,0,0,0.22684636317133935,1.0240415025740377,0.6091705263502858,2.4127685774418954,False,Low-Medium,Low-Medium (10-20%),4
452452,9.782220014156856,2.014382750889162,100.5640096763673,5.0,0.533386729158373,1.6643341984153297,0,0,4.639106465706788,1.8756575368000565,0.8637185562694993,2.902397348289963,False,Medium-High,Medium-High (20-40%),4
452453,1.6041942254368962,1.4165236633004252,15.902655855320564,5.0,0.10124167892676689,0.8658724283942499,0,0,0.455872355664041,1.1939478587304995,0.8466761197289262,2.918287861375509,False,Low-Medium,Low-Medium (10-20%),4
452454,1.8194621202620065,3.0005599607155933,5.823026429944114,5.0,0.7891381308647981,1.939213060751553,0,0,0.840675524051786,3.1556035736099823,0.4674313143550408,1.8697252574201633,False,High,High (40-80%),4
452455,0.9541735865553465,1.6234282542480392,7.339832209187086,5.0,0.1777371638163651,1.1351746276231973,0,0,0.34843182407412504,1.3925099099337848,0.7476967898916342,2.887433276710711,False,Low-Medium,Low-Medium (10-20%),4
452456,6.696043748961653,3.296548885324657,43.37869897880592,5.0,1.9614409323631634,2.0181391529768713,0,1,4.008470875673059,3.4234212739464596,0.8257720337287465,3.0505877798836565,False,High,High (40-80%),4
452457,0.8470788416033804,1.6547159601021686,5.861414568935101,5.0,0.13602886425056723,1.0021226822526417,0,0,0.34022443525441376,1.4221029943958197,0.7161220037896928,2.843876130667527,False,Low-Medium,Low-Medium (10-20%),4
452458,0.14173498957682557,0.8555328360561222,0.7925029832486397,3.9864163660532026,0.020900522927625034,0.0969446091027308,0,0,0.058572110889163996,0.5550310342526811,0.39368448083861224,1.574737923354449,False,Low,Low (<10%),4
452459,0.08974225926834939,0.6063346536738529,0.5796039766166103,3.5350674931442945,0.014819970832010566,0.0,0,0,0.034616948810778335,0.4035301593158556,0.7286021013220041,2.861469393755494,False,Low,Low (<10%),4
452461,0.7781255457609907,2.138039974913026,3.035776328872156,5.0,0.1659037820713404,1.0890438092800163,0,0,0.36790201150319407,1.9376262859567739,0.5715793294790668,2.286317317916267,False,Medium-High,Medium-High (20-40%),4
452462,0.6874448130890966,1.9088608011471173,3.023054434512872,5.0,0.14009134474318877,1.0117880377451416,0,0,0.34191528445862923,1.8223004687763311,0.5844055407740937,2.3376221630963747,False,Low-Medium,Low-Medium (10-20%),4
452464,3.778111875052652,2.9794822637339937,17.128979508405987,5.0,0.7183932646150457,1.7845263869055283,0,0,1.9624567099697072,3.0752118092502605,0.5856354974205945,2.282276785774114,False,Medium-High,Medium-High (20-40%),4
452465,0.017727122825292554,0.060591848885121084,0.0662856385573364,0.4067682350816153,0.0032949968281703827,0.0,0,0,0.008364121368065023,0.1672824273613012,0.5867883573618038,2.3471534294472156,False,Low,Low (<10%),4
452466,0.8628077515118688,2.219542589917802,3.531318059911444,5.0,0.18923117778084775,1.1507974956850124,0,0,0.39683776489716255,2.048682341540737,0.5771508504515984,2.3086034018063937,False,Medium-High,Medium-High (20-40%),4
452467,0.4537966961227322,2.1251927094668592,1.3920416027011944,4.799130423253464,0.17201299717160998,1.0963456563276057,0,0,0.24526911753202454,1.6864526203587396,0.3784820052214013,1.5139280208856052,False,Medium-High,Medium-High (20-40%),4
452468,0.015077135522540244,0.02383577793364827,0.0609639943095277,0.2860293352037792,0.011393446605387901,0.0,0,0,0.009059086245022883,0.18118172490045856,0.34546379493076024,1.3818551797230414,False,Low,Low (<10%),4
452469,0.010338452390383149,0.0,0.0382399584326312,0.0,0.007671018117553067,0.0,0,0,0.00707422876606625,0.14148457532132622,0.2749989099085908,1.0999956396343635,False,Low,Low (<10%),4
452471,1.6018682823112502,2.0035498093592348,10.92639503831228,5.0,0.3207343554068188,1.4155351403062941,0,0,0.5884980476586907,1.8043187941098993,0.8174856725787581,3.161767223734022,False,Medium-High,Medium-High (20-40%),4
452472,0.953803256697335,2.803542903339789,2.6610541073573573,5.0,0.3844721737374357,1.4854337402471298,0,0,0.44508854846900436,2.4921563026509834,0.5520760342716232,2.1359078148058006,False,Medium-High,Medium-High (20-40%),4
452473,3.215442242909892,2.0041832736900593,22.463847461208367,5.0,0.4001463693821659,1.5230967992366418,0,0,1.1680855105991224,1.8105189057368065,0.9290772424043432,3.2286978127504873,False,Medium-High,Medium-High (20-40%),4
452474,1.0484585966577993,2.404392120698347,4.2414988684002575,5.0,0.42554202384306805,1.5487146691872649,0,0,0.40507329158102195,2.191500444926119,0.5772474019353304,2.3089896077413217,False,Medium-High,Medium-High (20-40%),4
452475,0.07790868665507648,0.5319478949069077,0.5742562866276134,3.52169474548537,0.010247468658236749,0.0,0,0,0.028233029696185796,0.3438507371509379,0.9339333224546754,3.2522934231432736,False,Low,Low (<10%),4
452476,4.574927502745946,3.588617254410997,23.403531436426952,5.0,7.862661373345619,2.203098463034315,0,5,1.459313450033692,3.560851623902417,1.57283345908393,3.866385826123446,False,High,High (40-80%),4
452477,0.39014413414722365,1.8999862276763955,2.554578217350421,5.0,0.2538097239041244,1.3044438997908716,0,2,0.18048676171727693,1.686441675453761,1.2709289141838631,3.3718326512040906,False,Low-Medium,Low-Medium (10-20%),4
452478,5.08770850928731,3.4681074639925096,18.06999783098606,5.0,1.8164620206860036,2.2763332380957437,0,0,2.0145455729265307,3.3542735062287363,0.7240483634528561,2.692116066996471,False,High,High (40-80%),4
452479,0.7775263893566365,3.7084467402705603,2.175907862888351,5.0,1.0382523114476956,3.3918817361973805,0,4,0.472157915850166,3.5594081615087334,1.3797850250469479,4.210791014315721,False,High,High (40-80%),4
452480,5.33922219833412,4.668334236757289,25.669925156262856,5.0,2.4066842536265174,4.470646450664212,0,4,3.341754125288885,4.3914967273736165,1.1085295975201475,3.876412697147275,False,Extremely High,Extremely High (>80%),4
452481,2.1136125098582257,1.9337592087302993,13.93374149515166,5.0,0.17673690532025918,1.1278918146663794,0,0,0.6027146709812558,1.653710800816931,1.0058471337567196,3.228696457919265,False,Low-Medium,Low-Medium (10-20%),4
452482,6.812659100218899,4.526757869623144,16.6049607201386,5.0,4.903129356246131,4.3028238769161815,0,0,2.8350633708186366,4.155727172285002,0.6233335357143682,2.493334142857473,False,Extremely High,Extremely High (>80%),4
452483,0.721532181361292,1.6725012974089912,6.055029593839958,5.0,0.15821743134660307,1.0767382748202257,0,0,0.14848996407963305,1.0828123395499223,1.474092095552292,3.9161429123553213,False,Low-Medium,Low-Medium (10-20%),4
452484,6.481736873590858,3.2746755443535793,30.393028197389206,5.0,1.640310111539132,1.7782833713127542,0,1,2.6537571465396486,3.186574904851565,0.8582855620664643,2.709253677703055,False,High,High (40-80%),4
452485,0.6290541197639953,1.8083867591013594,3.781619716124342,5.0,0.6011867463691398,1.6666666666666667,0,0,0.1582396874420431,1.17556077222385,1.389566051698873,3.962958833075693,False,Low-Medium,Low-Medium (10-20%),4
452486,4.033442082715353,3.700067563440211,11.280769229030112,5.0,2.790817817213588,2.7709366284883394,0,0,1.6791762450838414,3.5799859296843883,0.6492425134443575,2.5319489655156153,False,High,High (40-80%),4
452487,0.05456662716605288,0.4184018986652717,0.3039846434201183,2.6039984439937407,0.0613332213349303,0.6234231745940615,0,0,0.013597075426149081,0.2492143849518689,1.3482235555761177,3.9720926882796124,False,Low,Low (<10%),4
452488,6.022838148549893,3.3009262642001986,26.54839150410592,5.0,4.613433415616016,2.0759800892933256,0,1,2.410868093245559,3.2519838967614056,0.9295387456996133,3.0836855033352553,False,High,High (40-80%),4
452489,1.2487249061233394,2.6736030534639883,4.5838709590335,5.0,0.7927205382239492,1.8480218784141107,0,0,0.46121785505580304,2.4990852269419452,0.661353200927936,2.645412803711744,False,Medium-High,Medium-High (20-40%),4
452491,3.8043291469522016,1.626859917478708,40.07198322913136,5.0,0.11462830732631046,0.9212983972182706,0,1,1.4242995734164834,1.421570536528696,1.264498752909126,3.386285007725872,False,Low-Medium,Low-Medium (10-20%),4
452492,10.119827147908104,4.025215876230889,41.79236120529043,5.0,14.238641925314747,3.3184075980001553,0,3,4.6138889984218645,3.8541766265556485,1.0156681810807795,3.5692904086765025,False,Extremely High,Extremely High (>80%),4
452493,3.6235561049525793,1.7285395115096411,29.88348889791104,5.0,0.0922415854943651,0.8127569814815798,0,0,1.0069320893963047,1.496007928232822,1.194248998062528,3.4100736962006284,False,Low-Medium,Low-Medium (10-20%),4
452494,13.163561798973454,3.7785624261243527,58.01787638597337,5.0,10.125475526528064,2.413975564559005,0,4,6.323651332263175,3.7228613512032265,1.6537710071227918,3.9595593415766817,False,High,High (40-80%),4
452495,4.081122650501926,2.49241926304793,27.613384153028097,5.0,0.5158316658684551,1.6399029206651559,0,0,1.370353005555421,2.285003297750996,0.9384905033610355,3.231893161187697,False,Medium-High,Medium-High (20-40%),4
452496,5.523021646063865,2.771556172140974,40.65687017810954,5.0,0.7766917689646764,1.7392108048207104,0,0,2.257417338682306,2.5558604020110596,0.9393019195068217,3.2034114188426313,False,Medium-High,Medium-High (20-40%),4
452497,0.7007710301517448,1.7535749105935519,4.203988782682362,5.0,0.12364078834554541,0.9283013123062586,0,0,0.355700829317638,1.6228456853703301,0.9219330314019212,3.212776055114323,False,Low-Medium,Low-Medium (10-20%),4
452498,12.50088360345167,3.4127687469796864,78.60839856322964,5.0,2.1213642133793758,2.3552469398692657,0,0,4.398090731482678,3.3341875250149493,0.8675855208777126,3.0845067135338327,False,High,High (40-80%),4
452499,0.9072581030130792,2.991623469559469,3.057696611599656,5.0,0.49213629539217,1.9191843431279265,0,0,0.4891471341861913,2.5879688394430898,0.4799079310059368,1.9196317240237475,False,Medium-High,Medium-High (20-40%),4
452510,0.027775431201482625,0.20015213013765507,0.0966351108741875,0.9506193703717324,0.0031365923320716333,0.0,0,0,0.013602047841745867,0.2632953483633097,0.17700346195342265,0.7080138478136906,False,Low,Low (<10%),4
452520,1.7578066875730913,2.1731844824477995,6.2901279604822165,5.0,0.11580769451701822,0.9051942100200652,0,0,0.9583725845966901,2.3415595575283246,0.39694714624629307,1.5877885849851723,False,Medium-High,Medium-High (20-40%),4
452530,0.03061263525648614,0.24431595487001415,0.1200811893827157,1.2640101717784984,0.0048709495033785665,0.0,0,0,0.01772832740433205,0.3202834412729057,0.15704308079303134,0.6281723231721256,False,Low,Low (<10%),4
452540,0.04032036868156377,0.3268536198914099,0.1384186829090266,1.469038682288905,0.0067595517142906335,0.0,0,0,0.022759559694127185,0.4025667552055836,0.20711979433474126,0.828479177338965,False,Low,Low (<10%),4
452550,0.00468934608007904,0.0,0.0188850118935684,0.0,0.0010158777743137,0.0,0,0,0.001720984816440175,0.03441969632880471,0.16093260080737853,0.6437304032295144,False,Low,Low (<10%),4
452561,4.9286811068205255e-05,0.0,0.0001855340989998,0.0,1.0604826812219495e-05,0.0,0,0,2.7750024418470454e-05,0.0005550004883694827,0.16036991653793017,0.6414796661517208,False,Low,Low (<10%),4
452562,0.5161951800682852,1.5714187825061394,2.96903198559832,5.0,0.019364418616233833,0.0,0,0,0.19431640686801246,1.3168842563944614,0.38543350215959227,1.541734008638369,False,Low-Medium,Low-Medium (10-20%),4
452563,0.005432316727216925,0.0,0.0219135944755715,0.0,0.0010273519383116334,0.0,0,0,0.0022760492371102746,0.04552098474220647,0.1909608836458072,0.7638435345832288,False,Low,Low (<10%),4
452564,0.0004126766338524341,0.0,0.0007199554914292,0.0,0.0006558740503382999,0.0,0,0,0.0002556233271439199,0.005112466542879433,0.19419176193084323,0.7767670477233731,False,Low,Low (<10%),4
452565,0.00020652941875680086,0.0,0.0006316160095511,0.0,0.0001458246590106,0.0,0,0,0.00014716873944720714,0.002943374788944749,0.22654312603032434,0.9061725041212975,False,Low,Low (<10%),4
452566,0.004378929299175618,0.0,0.0084336542904995,0.0,0.005230723032029733,0.0,0,0,0.0028434985917866,0.05686997183573306,0.22185888158098696,0.887435526323948,False,Low,Low (<10%),4
452567,0.0007817442944886666,0.0,0.0017962894414378,0.0,0.0009333282843035001,0.0,0,0,0.0005349942607242806,0.010699885214486416,0.3064914587317516,1.2259658349270064,False,Low,Low (<10%),4
452568,0.00038299573185047726,0.0,0.0014387080539086,0.0,7.944969680108034e-05,0.0,0,0,0.00039057234522124536,0.007811446904425323,0.31138108321189645,1.2455243328475862,False,Low,Low (<10%),4
452569,0.0010911192740772331,0.0,0.0044311463077195,0.0,0.00016758358658766666,0.0,0,0,0.000748285954427756,0.014965719088555832,0.29373977926039396,1.174959117041576,False,Low,Low (<10%),4
452570,0.00274199909447545,0.0,0.0094954830375039,0.0,0.0009047486698294667,0.0,0,0,0.0011262430434307667,0.022524860868616117,0.15856473532554563,0.6342589413021825,False,Low,Low (<10%),4
452580,0.0833523078125878,0.721002251717338,0.248254752609327,2.311821337090107,0.034568065486580334,0.16928850288449393,0,0,0.03505908702853777,0.550566064021192,0.2986928596842938,1.1947714387371755,False,Low,Low (<10%),4
452591,3.5267985769682533e-06,0.0,8.496495380237473e-06,0.0,1.598385094741165e-06,0.0,0,0,2.6534258434824366e-06,5.3068516869647316e-05,0.15524613449001926,0.6209845379600772,False,Low,Low (<10%),4
452592,0.0009256427452729952,0.0,0.0032681107338979,0.0,0.00030077083180192796,0.0,0,0,0.00035536493715573403,0.007107298743115226,0.15503852128886325,0.6201540851554531,False,Low,Low (<10%),4
452593,0.0005720077978446991,0.0,0.0019971444697614,0.0,0.00020124610826321356,0.0,0,0,0.000230454631271267,0.004609092625426224,0.15504578318049642,0.6201831327219859,False,Low,Low (<10%),4
452594,0.0018372171865867776,0.0,0.0077700651802309,0.0,0.0005237522419777443,0.0,0,0,0.0004964079131068716,0.009928158262137934,0.1546096393919165,0.6184385575676662,False,Low,Low (<10%),4
452595,0.00035839744626903333,0.0,0.0008389218814932,0.0,0.00016232294747613334,0.0,0,0,0.00022674213447996792,0.004534842689599875,0.15440790640680238,0.6176316256272096,False,Low,Low (<10%),4
452596,0.0055883889565971345,0.0,0.0131437070576673,0.0,0.0037032905607462334,0.0,0,0,0.003913029017665125,0.07826058035330344,0.16350501490821043,0.654020059632842,False,Low,Low (<10%),4
452597,0.0009861401731993914,0.0,0.0034591027109205,0.0,0.00033668232368250006,0.0,0,0,0.0005783600262748916,0.011567200525498691,0.15647684030421916,0.6259073612168766,False,Low,Low (<10%),4
452598,0.15971347843580933,1.0888906278344626,0.5759375439817417,3.525912370915441,0.06153786476219281,0.4429572404486433,0,0,0.05508342874958103,0.724077696094862,0.294751519285852,1.179006077143408,False,Low-Medium,Low-Medium (10-20%),4
452599,3.5207524688934793e-05,0.0,9.733773111012016e-05,0.0,1.4370270528179148e-05,0.0,0,0,2.518648713493462e-05,0.0005037297426986416,0.15626673723590648,0.625066948943626,False,Low,Low (<10%),4
452601,0.0001469609701093871,0.0,0.0003483499345686,0.0,6.556204525068358e-05,0.0,0,0,0.00010163635023076159,0.0020327270046156753,0.15686086270938218,0.6274434508375287,False,Low,Low (<10%),4
452602,0.002011545423523975,0.0,0.0030728670474795,0.0,0.0015426543160306,0.0,0,0,0.0015520281346613832,0.03104056269322879,0.12905545764403023,0.5162218305761211,False,Low,Low (<10%),4
452603,0.0014807903816794414,0.0,0.0032465142834466,0.0,0.0010190954817029332,0.0,0,0,0.0009080038771073501,0.01816007754214793,0.10639382453667806,0.4255752981467124,False,Low,Low (<10%),4
452604,0.00016966217614655,0.0,0.0003099209259104,0.0,0.00017826161719143333,0.0,0,0,0.0001381941963361627,0.0027638839267237086,0.08362784111460864,0.3345113644584347,False,Low,Low (<10%),4
452605,0.0008546641224529418,0.0,0.0025231612647698,0.0,0.0010850412677301665,0.0,0,0,0.00037197490059519994,0.007439498011904793,0.09066981044902345,0.362679241796094,False,Low,Low (<10%),4
452606,0.00110982811826545,0.0,0.0028240893240116,0.0,0.0003234592762275,0.0,0,0,0.0010595615239024166,0.02119123047804927,0.21915532313569788,0.8766212925427918,False,Low,Low (<10%),4
452607,0.0001840247110759625,0.0,0.000457032824895,0.0,5.8276243544599664e-05,0.0,0,0,0.00018400327291839553,0.0036800654583686756,0.21655074187868886,0.8662029675147555,False,Low,Low (<10%),4
452608,0.0008591510201124832,0.0,0.002071337530288,0.0,0.0002857393492587,0.0,0,0,0.000857154891983475,0.017143097839670617,0.20984621476397966,0.8393848590559186,False,Low,Low (<10%),4
